Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Borgo Valsugana",Ozono,2018-05-25,22,34,µg/mc
"Borgo Valsugana",Ozono,2018-05-25,23,64,µg/mc
"Borgo Valsugana",Ozono,2018-05-25,24,88,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,1,70,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,2,56,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,3,50,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,4,41,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,5,32,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,6,26,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,7,44,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,8,48,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,9,52,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,10,76,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,11,90,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,12,100,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,13,109,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,14,113,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,15,98,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,16,66,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,17,68,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,18,106,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,19,108,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,20,69,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,21,46,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,22,41,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,23,42,µg/mc
"Borgo Valsugana",Ozono,2018-05-26,24,39,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,1,36,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,2,40,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,3,39,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,4,42,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,5,29,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,6,24,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,7,23,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,8,45,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,9,59,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,10,79,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,11,98,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,12,92,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,13,98,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,14,88,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,15,83,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,16,87,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,17,69,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,18,53,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,19,39,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,20,34,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,21,31,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,22,47,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,23,55,µg/mc
"Borgo Valsugana",Ozono,2018-05-27,24,49,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,1,42,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,2,34,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,3,25,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,4,20,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,5,13,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,6,8,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,7,9,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,8,18,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,9,36,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,10,44,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,11,43,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,12,52,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,13,67,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,14,75,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,15,71,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,16,72,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,17,89,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,18,57,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,19,48,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,20,35,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,21,45,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,22,48,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,23,63,µg/mc
"Borgo Valsugana",Ozono,2018-05-28,24,56,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,1,45,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,2,34,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,3,31,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,4,28,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,5,41,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,6,34,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,7,20,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,8,18,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,9,29,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,10,43,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,11,57,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,12,57,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,13,57,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,14,48,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,15,50,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,16,68,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,17,60,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,18,63,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,19,60,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,20,33,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,21,23,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,22,23,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,23,22,µg/mc
"Borgo Valsugana",Ozono,2018-05-29,24,22,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,1,21,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,2,21,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,3,16,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,4,12,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,5,8,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,6,3,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,7,5,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,8,10,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,9,28,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,10,42,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,13,63,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,14,66,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,15,56,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,16,45,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,17,31,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,18,24,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,19,22,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,20,17,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,21,16,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,22,20,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,23,19,µg/mc
"Borgo Valsugana",Ozono,2018-05-30,24,17,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,1,18,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,2,17,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,3,14,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,4,10,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,5,7,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,6,6,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,7,13,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,8,28,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,9,38,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,10,51,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,11,48,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,12,49,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,13,66,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,14,68,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,15,85,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,16,80,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,17,87,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,18,83,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,19,69,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,20,55,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,21,43,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,22,41,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,23,31,µg/mc
"Borgo Valsugana",Ozono,2018-05-31,24,26,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,1,25,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,2,19,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,3,16,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,4,16,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,5,7,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,6,8,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,7,9,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,8,28,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,9,41,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,10,62,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,11,74,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,12,80,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,13,72,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,14,76,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,15,64,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,16,75,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,17,93,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,18,110,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,19,73,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,20,60,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,21,42,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,22,40,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,23,47,µg/mc
"Borgo Valsugana",Ozono,2018-06-01,24,35,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,1,33,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,2,28,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,3,28,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,4,24,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,5,24,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,6,19,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,7,32,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,8,45,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,9,69,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,10,84,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,11,91,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,12,111,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,13,105,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,14,100,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,15,77,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,16,96,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,17,115,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,18,107,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,19,102,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,20,71,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,21,68,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,22,57,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,23,48,µg/mc
"Borgo Valsugana",Ozono,2018-06-02,24,42,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,1,30,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,2,25,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,3,23,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,4,18,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,5,17,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,6,18,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,7,31,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,8,37,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,9,52,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,10,64,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,11,68,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,12,76,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,13,80,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,14,89,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,15,84,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,16,95,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,17,104,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,18,111,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,19,82,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,20,66,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,21,56,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,22,46,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,23,50,µg/mc
"Borgo Valsugana",Ozono,2018-06-03,24,45,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,1,30,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,2,26,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,3,30,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,4,22,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,5,16,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,6,13,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,7,17,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,8,43,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,9,52,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,10,69,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,11,80,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,12,94,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,13,70,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,14,61,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,15,65,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,16,46,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,17,40,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,18,51,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,19,48,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,20,28,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,21,30,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,22,32,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,23,27,µg/mc
"Borgo Valsugana",Ozono,2018-06-04,24,22,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,1,21,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,2,21,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,3,18,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,4,15,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,5,11,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,6,9,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,7,18,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,8,32,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,9,42,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,10,52,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,11,66,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,12,64,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,13,69,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,14,58,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,15,52,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,16,83,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,17,97,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,18,99,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,19,92,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,20,85,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,21,61,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,22,57,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,23,53,µg/mc
"Borgo Valsugana",Ozono,2018-06-05,24,47,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,1,43,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,2,36,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,3,30,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,4,24,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,5,22,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,6,11,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,7,24,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,8,44,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,9,57,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,10,62,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,11,55,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,12,56,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,13,63,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,14,74,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,15,75,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,16,86,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,17,87,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,18,99,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,19,81,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,20,59,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,21,45,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,22,45,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,23,45,µg/mc
"Borgo Valsugana",Ozono,2018-06-06,24,50,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,1,45,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,2,45,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,3,39,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,4,42,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,5,34,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,6,29,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,7,40,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,8,57,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,9,59,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,10,62,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,11,67,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,12,68,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,13,71,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,14,54,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,15,51,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,16,54,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,17,46,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,18,50,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,19,41,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,20,33,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,21,34,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,22,27,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,23,24,µg/mc
"Borgo Valsugana",Ozono,2018-06-07,24,22,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,1,20,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,2,20,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,3,13,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,4,18,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,5,13,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,6,11,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,7,16,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,8,20,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,9,46,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,10,62,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,11,73,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,12,84,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,13,97,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,14,94,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,15,89,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,16,102,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,17,105,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,18,88,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,19,65,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,20,53,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,21,41,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,22,40,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,23,32,µg/mc
"Borgo Valsugana",Ozono,2018-06-08,24,24,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,1,26,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,2,23,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,3,24,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,4,23,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,5,18,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,6,16,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,7,24,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,8,36,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,9,47,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,10,58,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,11,75,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,12,81,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,13,76,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,14,71,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,15,87,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,16,92,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,17,89,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,18,80,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,19,69,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,20,49,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,21,38,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,22,31,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,23,28,µg/mc
"Borgo Valsugana",Ozono,2018-06-09,24,26,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,1,20,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,2,19,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,3,18,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,4,18,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,5,13,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,6,18,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,7,32,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,8,46,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,9,66,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,10,74,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,11,83,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,12,88,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,13,89,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,14,94,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,15,105,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,16,111,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,17,120,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,18,122,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,19,91,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,20,62,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,21,61,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,22,55,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,23,55,µg/mc
"Borgo Valsugana",Ozono,2018-06-10,24,48,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,1,43,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,2,40,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,3,49,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,4,37,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,5,26,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,6,24,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,7,21,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,8,52,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,9,67,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,10,80,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,11,92,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,12,90,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,13,93,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,14,104,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,15,111,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,16,110,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,17,100,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,18,92,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,19,92,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,20,80,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,21,79,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,22,63,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,23,52,µg/mc
"Borgo Valsugana",Ozono,2018-06-11,24,51,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,1,45,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,2,39,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,3,32,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,4,29,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,5,23,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,6,21,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,7,17,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,8,17,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,9,23,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,10,17,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,11,17,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,12,31,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,13,39,µg/mc
"Borgo Valsugana",Ozono,2018-06-12,14,34,µg/mc
