Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"A22 (Avio)","Biossido di Azoto",2019-04-03,9,67,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,10,59,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,11,61,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,12,72,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,13,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,14,60,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,15,80,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,16,82,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,17,84,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,18,55,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,19,53,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,20,61,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,21,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,22,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,23,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-03,24,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,1,32,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,2,31,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,3,32,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,4,46,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,5,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,6,62,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,7,74,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,8,73,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,9,70,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,10,75,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,11,82,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,12,87,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,13,81,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,14,84,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,15,65,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,16,55,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,17,77,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,18,66,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,19,61,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,20,44,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,21,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,22,49,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,23,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-04,24,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,1,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,2,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,3,16,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,4,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,5,27,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,6,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,7,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,8,65,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,9,58,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,10,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,11,58,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,12,44,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,13,62,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,14,27,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,15,28,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,16,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,17,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,18,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,19,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,20,23,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,21,48,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,22,60,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,23,56,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-05,24,57,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,1,49,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,2,48,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,3,38,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,4,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,5,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,6,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,7,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,8,28,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,9,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,10,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,11,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,12,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,13,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,14,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,15,12,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,16,13,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,17,12,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,18,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,19,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,20,22,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,21,39,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,22,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,23,61,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-06,24,51,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,1,45,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,2,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,3,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,4,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,5,32,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,6,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,7,45,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,8,44,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,9,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,10,48,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,11,53,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,12,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,13,28,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,14,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,15,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,16,32,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,17,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,18,62,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,19,48,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,20,73,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,21,67,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,22,69,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,23,65,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-07,24,53,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,1,59,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,2,49,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,3,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,4,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,5,66,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,6,72,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,7,74,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,8,66,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,9,51,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,10,37,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,11,39,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,12,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,13,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,14,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,15,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,16,48,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,17,71,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,18,70,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,19,78,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,20,46,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,21,48,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,22,48,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,23,39,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-08,24,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,1,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,2,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,3,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,4,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,5,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,6,57,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,7,58,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,8,55,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,9,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,10,56,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,11,61,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,12,59,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,13,46,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,14,51,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,15,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,16,31,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,17,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,18,65,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,19,62,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,20,57,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,21,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,22,46,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,23,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-09,24,46,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,1,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,2,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,3,37,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,4,38,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,5,45,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,6,65,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,7,60,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,8,53,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,9,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,10,31,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,11,57,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,12,44,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,13,32,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,14,24,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,15,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,16,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,17,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,18,75,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,19,86,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,20,67,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,21,65,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,22,65,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,23,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-10,24,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,1,26,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,2,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,3,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,4,46,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,5,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,6,66,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,7,68,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,8,82,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,9,86,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,10,77,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,11,76,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,12,81,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,13,58,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,14,80,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,17,75,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,18,72,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,19,71,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,20,74,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,21,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,22,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,23,49,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-11,24,45,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,1,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,2,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,3,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,4,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,5,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,6,59,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,7,55,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,8,67,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,9,67,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,10,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,11,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,12,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,13,16,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,14,15,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,15,15,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,16,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,17,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,18,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,19,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,20,23,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,21,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,22,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,23,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-12,24,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,1,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,2,15,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,3,11,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,4,8,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,5,8,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,6,15,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,7,10,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,8,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,9,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,10,18,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,11,16,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,12,12,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,13,9,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,14,11,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,15,15,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,16,15,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,17,16,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,18,18,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,19,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,20,27,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,21,56,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,22,41,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,23,44,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-13,24,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,1,37,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,2,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,3,28,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,4,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,5,24,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,6,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,7,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,8,23,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,9,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,10,44,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,11,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,12,32,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,13,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,14,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,15,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,16,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,17,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,18,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,19,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,20,57,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,21,60,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,22,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,23,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-14,24,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,1,28,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,2,28,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,3,39,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,4,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,5,46,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,6,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,7,75,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,8,53,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,9,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,10,18,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,11,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,12,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,13,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,14,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,15,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,16,41,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,17,23,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,18,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,19,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,20,61,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,21,69,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,22,67,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,23,56,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-15,24,61,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,1,62,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,2,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,3,49,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,4,55,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,5,59,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,6,64,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,7,72,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,8,69,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,9,56,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,10,59,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,11,51,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,12,18,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,13,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,14,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,15,39,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,16,16,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,17,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,18,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,19,56,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,20,75,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,21,86,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,22,83,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,23,77,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-16,24,58,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,1,51,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,2,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,3,27,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,4,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,5,37,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,6,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,7,55,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,8,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,9,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,10,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,11,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,12,53,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,13,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,14,28,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,15,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,16,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,17,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,18,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,19,27,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,20,77,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,21,91,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,22,91,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,23,81,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-17,24,75,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,1,60,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,2,59,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,3,55,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,4,64,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,5,75,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,6,84,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,7,94,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,8,68,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,9,77,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,10,60,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,11,26,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,12,24,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,13,27,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,14,24,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,15,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,16,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,17,18,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,18,32,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,19,62,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,20,79,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,21,96,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,22,101,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,23,93,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-18,24,70,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-19,1,75,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-19,2,74,µg/mc
"A22 (Avio)","Biossido di Azoto",2019-04-19,3,66,µg/mc
